Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,115526000,16,15,513,1598,435,0,32.0625,107.4693561,796,0,106.5333333,279.9269973,18.27294289,0.268337863,3850866.667,4831043.268,10000000,44,116000000,7701733.333,4133794.434,10000000,259,110000000,7890338.643,4228342.382,10000000,1463,0,0,0,0,344,444,0.138496962,0.129840902,0,796,65.96875,206.1710039,42506.48286,0,0,0,1,0,0,0,0,0,68.09677419,32.0625,106.5333333,344,0,0,0,0,0,0,16,513,15,1598,8192,288,14,20,58989.54545,81024.68558,303288,34405,9983248.545,70975.97996,10000000,9769445,BENIGN
9877,47,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,85106.38298,42553.19149,47.0,0.0,47,47,47,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0,0,0,48,0,42553.19149,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,513,1,1,52,113,52,52,52.0,0.0,113,113,113.0,0.0,321637.4269,3898.635478,513.0,0.0,513,513,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,40,1949.317739,1949.317739,52,113,72.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,108.5,52.0,113.0,40,0,0,0,0,0,0,1,52,1,113,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1041,93,1,3,6,18,6,6,6.0,0.0,6,6,6.0,0.0,258064.5161,43010.75269,31.0,51.96152423,91,1,0,0.0,0.0,0,0,2,1.0,0.0,1,1,0,0,0,0,20,60,10752.68817,32258.06452,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,3,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,256,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,73393,1,1,53,165,53,53,53.0,0.0,165,165,165.0,0.0,2970.31052,27.25055523,73393.0,0.0,73393,73393,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,13.62527762,13.62527762,53,165,90.33333333,64.66323015,4181.333333,0,0,0,0,0,0,0,0,1,135.5,53.0,165.0,32,0,0,0,0,0,0,1,53,1,165,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48103,2,2,60,98,30,30,30.0,0.0,49,49,49.0,0.0,3284.618423,83.15489678,16034.33333,27729.85471,48054,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,80,64,41.57744839,41.57744839,30,49,37.6,10.40672859,108.3,0,0,0,0,0,0,0,0,1,47.0,30.0,49.0,80,0,0,0,0,0,0,2,60,2,98,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,50585,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39.53741228,50585.0,0.0,50585,50585,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.76870614,19.76870614,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,255,256,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
6565,113,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,141592.9204,35398.23009,37.66666667,19.62990915,49,15,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,48,40,17699.11504,17699.11504,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5988,72,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,222222.2222,55555.55556,24.0,1.0,25,23,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,48,40,27777.77778,27777.77778,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,96412,2,2,74,202,37,37,37.0,0.0,101,101,101.0,0.0,2862.714185,41.48861138,32137.33333,55658.298,96406,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,20.74430569,20.74430569,37,101,62.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,78.25,37.0,101.0,40,0,0,0,0,0,0,2,74,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3779321,10,10,518,4579,194,0,51.8,72.75957364,1430,0,457.9,640.603266,1348.654957,5.291955883,198911.6316,811378.0605,3548692,1,3779321,419924.5556,1175577.292,3554346,643,193830,21536.66667,29024.10366,69715,1,0,0,0,0,212,212,2.645977942,2.645977942,0,1430,242.7142857,481.0114492,231372.0143,0,0,0,1,0,0,0,0,1,254.85,51.8,457.9,212,0,0,0,0,0,0,10,518,10,4579,8192,351,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30448,1,1,48,64,48,48,48.0,0.0,64,64,64.0,0.0,3678.402522,65.68575933,30448.0,0.0,30448,30448,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.84287966,32.84287966,48,64,53.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,80.0,48.0,64.0,20,0,0,0,0,0,0,1,48,1,64,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10001,70,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,228571.4286,57142.85714,23.33333333,2.309401077,26,22,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,48,40,28571.42857,28571.42857,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,81952,1,1,43,175,43,43,43.0,0.0,175,175,175.0,0.0,2660.093713,24.40452948,81952.0,0.0,81952,81952,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12.20226474,12.20226474,43,175,87.0,76.21023553,5808.0,0,0,0,0,0,0,0,0,1,130.5,43.0,175.0,20,0,0,0,0,0,0,1,43,1,175,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,75080525,9,9,884,404,367,6,98.22222222,150.1572324,73,6,44.88888889,24.47674633,17.15491467,0.239742596,4416501.471,14400000.0,58200000,1,75100000,9385065.625,20500000.0,58200000,37321,75000000,9374162.0,20500000.0,58200000,1,1,0,0,0,180,180,0.119871298,0.119871298,6,367,70.21052632,105.0368078,11032.73099,0,1,0,0,1,0,0,0,1,74.11111111,98.22222222,44.88888889,180,0,0,0,0,0,0,9,884,9,404,257,393,8,20,211204.0,176157.2698,335766,86642,37300000.0,29500000.0,58200000,16400000,BENIGN
54285,1711,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,7013.442431,1168.907072,1711.0,0.0,1711,1711,1711,1711.0,0.0,1711,1711,0,0.0,0.0,0,0,0,0,0,0,40,0,1168.907072,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,30016,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,41375,2,2,72,104,36,36,36.0,0.0,52,52,52.0,0.0,4253.776435,96.67673716,13791.66667,23806.46102,41281,46,46,46.0,0.0,46,46,48,48.0,0.0,48,48,0,0,0,0,64,64,48.33836858,48.33836858,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,64,0,0,0,0,0,0,2,72,2,104,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,53484713,2,2,86,190,43,43,43.0,0.0,131,59,95.0,50.91168825,5.160353015,0.074787725,17800000.0,30800000.0,53400000,49942,53400000,53400000.0,0.0,53400000,53400000,53400000,53400000.0,0.0,53400000,53400000,0,0,0,0,60,40,0.037393862,0.037393862,43,131,63.8,38.19947644,1459.2,0,0,0,0,0,0,0,0,1,79.75,43.0,95.0,60,0,0,0,0,0,0,2,86,2,190,-1,-1,1,20,49942.0,0.0,49942,49942,53400000.0,0.0,53400000,53400000,BENIGN
53,49945,1,1,44,72,44,44,44.0,0.0,72,72,72.0,0.0,2322.55481,40.04404845,49945.0,0.0,49945,49945,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.02202423,20.02202423,44,72,53.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,80.0,44.0,72.0,20,0,0,0,0,0,0,1,44,1,72,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5771425,4,2,12,0,6,0,3.0,3.464101615,0,0,0.0,0.0,2.079209207,1.039604604,1154285.0,2555127.401,5724989,31,5771425,1923808.333,3291919.058,5724989,22726,22755,22755.0,0.0,22755,22755,0,0,0,0,104,64,0.693069736,0.346534868,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,0,0,2.0,3.0,0.0,104,0,0,0,0,0,0,4,12,2,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117758622,47,62,3105,60381,849,0,66.06382979,135.4579037,1895,0,973.8870968,633.5475995,539.1197597,0.925622244,1090357.611,7940139.464,58800000,1,118000000,2559970.043,12100000.0,58800000,77,118000000,1929869.508,10500000.0,58900000,1,0,0,0,0,1512,1992,0.399121518,0.526500726,0,1895,577.1454545,661.5046213,437588.364,0,0,0,1,0,0,0,0,1,582.440367,66.06382979,973.8870968,1512,0,0,0,0,0,0,47,3105,62,60381,29200,396,20,32,234067.5,219234.922,389090,79045,58600000.0,239106.7438,58800000,58500000,BENIGN
8085,13,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,1230769.231,307692.3077,4.333333333,5.773502692,11,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,48,40,153846.1538,153846.1538,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,42901593,2,2,134,326,78,56,67.0,15.55634919,206,120,163.0,60.81118318,10.72221258,0.093236631,14300000.0,24700000.0,42800000,30490,42900000,42900000.0,0.0,42900000,42900000,42900000,42900000.0,0.0,42900000,42900000,0,0,0,0,60,52,0.046618316,0.046618316,56,206,103.2,63.1284405,3985.2,0,0,0,0,0,0,0,0,1,129.0,67.0,163.0,60,0,0,0,0,0,0,2,134,2,326,-1,-1,1,20,30490.0,0.0,30490,30490,42800000.0,0.0,42800000,42800000,BENIGN
443,65046,6,4,121,3110,121,0,20.16666667,49.39804315,1338,0,777.5,671.0238446,49672.53943,153.7373551,7227.333333,12513.91718,29750,30,65046,13009.2,15045.97075,29948,30,29391,9797.0,16742.20884,29129,48,0,0,0,0,204,136,92.24241306,61.49494204,0,1338,293.7272727,532.3957346,283445.2182,0,0,0,1,0,0,0,0,0,323.1,20.16666667,777.5,204,0,0,0,0,0,0,6,121,4,3110,65535,4050,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5817032,6,4,611,164,517,0,101.8333333,204.3050823,152,0,41.0,74.05403433,133.2294545,1.719089735,646336.8889,1896553.804,5703493,49,5817032,1163406.4,2573765.402,5767446,49,89593,29864.33333,32384.99811,64451,258,0,0,0,0,132,92,1.031453841,0.687635894,0,517,70.45454545,154.756818,23949.67273,0,0,0,1,0,0,0,0,0,77.5,101.8333333,41.0,132,0,0,0,0,0,0,6,611,4,164,8192,946,5,20,113490.0,0.0,113490,113490,5703493.0,0.0,5703493,5703493,BENIGN
46520,52,1,3,6,18,6,6,6.0,0.0,6,6,6.0,0.0,461538.4615,76923.07692,17.33333333,25.69695183,47,2,0,0.0,0.0,0,0,5,2.5,0.707106781,3,2,0,0,0,0,20,60,19230.76923,57692.30769,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,3,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,0,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116558989,23,21,860,8438,401,0,37.39130435,91.39461847,1460,0,401.8095238,627.605658,79.7707674,0.377491263,2710674.163,4406591.767,10100000,3,117000000,5298135.864,4978551.11,10100000,3,111000000,5553148.05,5087569.59,10100000,4,0,0,0,0,472,564,0.197324979,0.180166285,0,1460,206.6222222,466.1982259,217340.7859,0,0,0,1,0,0,0,0,0,211.3181818,37.39130435,401.8095238,472,0,0,0,0,0,0,23,860,21,8438,8192,123,22,20,84717.08333,186147.9247,675816,30890,9628531.75,1311314.35,10100000,5465115,BENIGN
80,372296,3,4,318,463,312,0,106.0,178.4264554,451,0,115.75,223.5178964,2097.793154,18.80224338,62049.33333,95194.71351,185252,3,186694,93347.0,129239.3206,184733,1961,187665,62555.0,108045.4663,187315,3,0,0,0,0,72,92,8.058104304,10.74413907,0,451,97.625,179.1279969,32086.83929,0,0,0,1,0,0,0,0,1,111.5714286,106.0,115.75,72,0,0,0,0,0,0,3,318,4,463,8192,54,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
139,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,119710829,147,210,5595,376356,670,0,38.06122449,121.0787259,4380,0,1792.171429,906.376602,3190.613608,2.982186348,336266.3736,1742986.403,10000000,1,120000000,819937.1849,2690378.376,10200000,74,116000000,552736.067,2268586.424,10200000,2,0,0,0,0,2952,4344,1.227959085,1.754227264,0,4380,1066.902235,1111.489262,1235408.38,0,0,0,1,0,0,0,0,1,1069.890756,38.06122449,1792.171429,2952,0,0,0,0,0,0,147,5595,210,376356,8192,254,146,20,503369.0,1208784.283,4147987,136926,9998697.909,15415.06619,10000000,9956837,BENIGN
7778,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,170,2,2,74,240,37,37,37.0,0.0,120,120,120.0,0.0,1847058.824,23529.41176,56.66666667,92.95339334,164,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,11764.70588,11764.70588,37,120,70.2,45.46097227,2066.7,0,0,0,0,0,0,0,0,1,87.75,37.0,120.0,64,0,0,0,0,0,0,2,74,2,240,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,293,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,313993.1741,13651.87713,97.66666667,86.02519011,197,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,6825.938567,6825.938567,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
13722,3,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,1333333.333,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,48,0,666666.6667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
35465,53,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18867.92453,18867.92453,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,351,245,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,219,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1479452.055,18264.84018,73.0,85.29361055,168,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,9132.420091,9132.420091,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,195,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,61538.46154,10256.41026,195.0,0.0,195,195,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,5128.205128,5128.205128,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,245,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,1251,2,2,72,114,36,36,36.0,0.0,57,57,57.0,0.0,148681.0552,3197.442046,417.0,717.9366267,1246,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,80,1598.721023,1598.721023,36,57,44.4,11.50217371,132.3,0,0,0,0,0,0,0,0,1,55.5,36.0,57.0,64,0,0,0,0,0,0,2,72,2,114,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,241,2,2,102,486,51,51,51.0,0.0,243,243,243.0,0.0,2439834.025,16597.51037,80.33333333,133.9452625,235,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,8298.755187,8298.755187,51,243,127.8,105.162731,11059.2,0,0,0,0,0,0,0,0,1,159.75,51.0,243.0,64,0,0,0,0,0,0,2,102,2,486,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23797,2,2,82,374,41,41,41.0,0.0,187,187,187.0,0.0,19162.07925,168.0884145,7932.333333,13694.19035,23745,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,64,84.04420725,84.04420725,41,187,99.4,79.9674934,6394.8,0,0,0,0,0,0,0,0,1,124.25,41.0,187.0,40,0,0,0,0,0,0,2,82,2,374,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,74969,2,2,72,184,36,36,36.0,0.0,92,92,92.0,0.0,3414.744761,53.35538689,24989.66667,43279.90824,74965,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,26.67769345,26.67769345,36,92,58.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,73.0,36.0,92.0,64,0,0,0,0,0,0,2,72,2,184,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5730,49,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,81632.65306,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,48,0,40816.32653,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
33156,86,1,3,0,2065,0,0,0.0,0.0,1448,0,688.3333333,726.6308095,24000000.0,46511.62791,28.66666667,47.05670338,83,1,0,0.0,0.0,0,0,3,1.5,0.707106781,2,1,0,0,0,0,32,96,11627.90698,34883.72093,0,1448,413.0,637.2887885,406137.0,0,0,0,0,1,1,0,0,3,516.25,0.0,688.3333333,32,0,0,0,0,0,0,1,0,3,2065,395,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23457,1,1,38,122,38,38,38.0,0.0,122,122,122.0,0.0,6820.991602,85.26239502,23457.0,0.0,23457,23457,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.63119751,42.63119751,38,122,66.0,48.49742261,2352.0,0,0,0,0,0,0,0,0,1,99.0,38.0,122.0,20,0,0,0,0,0,0,1,38,1,122,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,85129737,10,9,60,0,6,6,6.0,0.0,0,0,0.0,0.0,0.704806594,0.223188755,4729429.833,4972477.257,10000000,34367,85100000,9458859.667,1715950.81,10000000,4883038,80200000,10000000.0,8353.854115,10000000,10000000,0,0,0,0,200,288,0.117467766,0.105720989,0,6,3.3,3.062506713,9.378947368,0,0,0,0,1,0,0,0,0,3.473684211,6.0,0.0,200,0,0,0,0,0,0,10,60,9,0,16226,292,9,20,34405.875,28.96518847,34450,34367,9996431.5,8333.774072,10000000,9980856,BENIGN
443,115649091,34,39,1139,40146,393,0,33.5,97.41297593,2896,0,1029.384615,984.8263971,356.98508,0.631219834,1606237.375,3643103.611,10000000,1,116000000,3504517.909,4768875.136,10000000,1,111000000,2915374.5,4611597.87,10100000,1,0,0,0,0,1096,1256,0.293992799,0.337227034,0,2896,557.9054054,871.9322609,760265.8676,0,0,0,1,0,0,0,0,1,565.5479452,33.5,1029.384615,1096,0,0,0,0,0,0,34,1139,39,40146,29200,1039,5,32,50343.18182,88801.37025,318064,22984,10000000.0,8411.837957,10000000,9998050,BENIGN
443,15178882,12,7,1045,806,741,0,87.08333333,209.7017182,613,0,115.1428571,224.9017775,121.9457401,1.251739094,843271.2222,3534573.959,15000000,2,15200000,1379898.364,4519326.937,15000000,3,158028,26338.0,49145.60375,125561,2,0,0,0,0,264,152,0.790572059,0.461167035,0,741,92.55,205.1578276,42089.73421,0,0,0,1,0,0,0,0,0,97.42105263,87.08333333,115.1428571,264,0,0,0,0,0,0,12,1045,7,806,65535,32,11,20,173249.0,0.0,173249,173249,15000000.0,0.0,15000000,15000000,BENIGN
53,23851,2,2,64,256,32,32,32.0,0.0,128,128,128.0,0.0,13416.62823,167.7078529,7950.333333,13764.3191,23844,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,83.85392646,83.85392646,32,128,70.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,88.0,32.0,128.0,40,0,0,0,0,0,0,2,64,2,256,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49036,2,2,74,234,37,37,37.0,0.0,117,117,117.0,0.0,6281.0996,81.57272208,16345.33333,28268.52232,48987,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,80,40.78636104,40.78636104,37,117,69.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,86.25,37.0,117.0,64,0,0,0,0,0,0,2,74,2,234,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,167,2,2,76,274,38,38,38.0,0.0,137,137,137.0,0.0,2095808.383,23952.09581,55.66666667,90.35670054,160,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,11976.0479,11976.0479,38,137,77.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,97.0,38.0,137.0,64,0,0,0,0,0,0,2,76,2,274,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
9111,97,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,164948.4536,41237.1134,32.33333333,27.13546265,48,1,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,48,40,20618.5567,20618.5567,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,403,2,2,68,352,34,34,34.0,0.0,176,176,176.0,0.0,1042183.623,9925.558313,134.3333333,227.4760061,397,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,4962.779156,4962.779156,34,176,90.8,77.77660317,6049.2,0,0,0,0,0,0,0,0,1,113.5,34.0,176.0,40,0,0,0,0,0,0,2,68,2,352,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,141758,10,7,534,3935,201,0,53.4,74.6699404,1418,0,562.1428571,635.9028827,31525.55764,119.9226851,8859.875,15255.81454,37622,1,141758,15750.88889,23822.40343,62532,4,79685,13280.83333,19764.70581,40441,1,0,0,0,0,328,232,70.54275596,49.37992918,0,1418,248.2777778,460.6523259,212200.5654,0,0,0,1,0,0,0,0,0,262.8823529,53.4,562.1428571,328,0,0,0,0,0,0,10,534,7,3935,29200,340,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,247,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1117408.907,16194.33198,82.33333333,137.4093641,241,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,8097.165992,8097.165992,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,60299384,17,17,1180,15601,517,0,69.41176471,156.3298032,2920,0,917.7058824,1217.550706,278.2947169,0.56385319,1827254.061,3899159.083,10000000,4,50500000,3156527.688,4793613.564,10100000,220,60300000,3766604.875,4987112.599,10100000,4,0,0,0,0,360,352,0.281926595,0.281926595,0,2920,479.4571429,946.5597878,895975.4319,0,0,0,1,0,0,0,0,1,493.5588235,69.41176471,917.7058824,360,0,0,0,0,0,0,17,1180,17,15601,29200,127,16,20,78148.5,109170.1171,300991,33413,9971748.167,103439.8448,10000000,9761337,BENIGN
